URL
https://www.usatoday.com/story/sports/golf/2019/01/02/reed-wants-something-for-everyone-at-masters-dinner/38834249/
https://www.usatoday.com/story/sports/golf/2019/01/03/poulter-makes-up-for-missing-tournament-in-a-big-way/38835425/
https://www.usatoday.com/story/sports/golf/2019/01/03/rory-mcilroy-play-more-united-states/38833949
https://www.usatoday.com/story/sports/golf/2019/01/03/tway-returns-to-kapalua-as-a-tour-winner-and-leads-with-66/38840407
https://www.usatoday.com/story/sports/golf/2019/01/04/a-piece-of-shrapnel-behind-bubbas-tears-at-the-ryder-cup/38841169
https://www.usatoday.com/story/sports/golf/2019/01/04/gary-woodland-birdies-his-way-into-lead-at-kapalua/38845295
https://www.usatoday.com/story/sports/golf/2019/01/05/dustin-johnson-penalty-hit-wrong-ball/38845341
https://www.usatoday.com/story/sports/golf/2019/01/05/simpson-benefits-from-new-rule-on-moving-ball-during-search/38850547
https://www.usatoday.com/story/sports/golf/2019/01/05/woodland-stays-in-front-with-a-big-putt-at-kapalua/38850187
https://www.usatoday.com/story/sports/golf/2019/01/06/garnett-goes-from-small-missouri-school-to-pga-tour-winner/38851943
https://www.usatoday.com/story/sports/golf/2019/01/06/schauffele-breaks-course-record-and-wins-at-kapalua/38855197
https://www.usatoday.com/story/sports/golf/2019/01/06/xander-schauffele-rockets-kapalua-win-62/38855101
https://www.usatoday.com/story/sports/golf/2019/01/07/schauffele-rallies-from-5-back-with-62-to-win-at-kapalua/38855617
https://www.usatoday.com/story/sports/golf/2019/01/07/xander-the-great-schauffele-joins-golfs-rising-generation/38856915
https://www.usatoday.com/story/sports/golf/2019/01/08/harrington-chosen-as-europe-captain-for-2020-ryder-cup/38861379
https://www.usatoday.com/story/sports/golf/2019/01/08/imahira-receives-special-invitation-to-masters/38864129
https://www.usatoday.com/story/sports/golf/2019/01/08/kizzires-tour-education-includes-a-tough-round-with-woods/38864789
https://www.usatoday.com/story/sports/golf/2019/01/08/report-stephen-currys-pga-tour-event-scrapped/38865491
https://www.usatoday.com/story/sports/golf/2019/01/08/the-long-road-to-pga-tour-for-42-year-old-rookie/38865215
https://www.usatoday.com/story/sports/golf/2019/01/09/pga-tour-oldest-rookie-chris-thompson-dream-alive/2525201002
https://www.usatoday.com/story/sports/golf/2019/01/09/spieth-looks-at-fresh-start-and-last-years-progress/38871913
https://www.usatoday.com/story/sports/golf/2019/01/10/putnam-has-career-best-62-to-lead-sony-open/38878599
https://www.usatoday.com/story/sports/golf/2019/01/11/kuchar-builds-early-lead-at-sony-open/38884195
https://www.usatoday.com/story/sports/golf/2019/01/11/rory-sabbatini-now-playing-for-slovakia/38880359
https://www.usatoday.com/story/sports/golf/2019/01/12/kuchar-leads-sony-open-by-2-shots/38890009
https://www.usatoday.com/story/sports/golf/2019/01/12/top-of-golf-now-belongs-to-youth/38886129
https://www.usatoday.com/story/sports/golf/2019/01/13/kuchar-starts-hawaii-vacation-with-a-victory/38894327
https://www.usatoday.com/story/sports/golf/2019/01/13/major-shots-by-major-champions-include-overlooked-ones/38891397
https://www.usatoday.com/story/sports/golf/2019/01/13/matt-kuchar-wins-pga-tour-sony-open/38894283
https://www.usatoday.com/story/sports/golf/2019/01/14/another-win-for-kuchar-this-victory-with-a-rainbow/38894659
https://www.usatoday.com/story/sports/golf/2019/01/16/tiger-woods-torrey-pines-farmers-insurance-open/2593533002
https://www.usatoday.com/story/sports/golf/2019/01/17/phil-mickelson-history-desert-classic/2608233002
https://www.usatoday.com/story/sports/golf/2019/01/22/rickie-fowler-pga-tour-tournament-schedule/2642865002
https://www.usatoday.com/story/sports/golf/2019/01/24/tiger-woods-farmers-insurance-open-torrey-pines-first-round/2674199002/
https://www.usatoday.com/story/sports/golf/2019/01/31/wayne-player-arrested-fraud-2018-masters-week/2737850002/
https://www.usatoday.com/story/sports/golf/2019/01/20/adam-long-wins-desert-classic-for-first-pga-tour-title/38930007/
https://www.usatoday.com/story/sports/golf/2019/01/30/down-syndrome-golfer-viral-with-par-phoenix-open/38979839
https://www.usatoday.com/story/sports/golf/2019/01/31/pieters-leads-saudi-international-after-1st-round-63/38983019/
https://www.usatoday.com/story/sports/golf/2019/02/01/patrick-reed-pga-european-tour-honorary-life-membership/2748173002/
https://www.usatoday.com/story/sports/golf/2019/02/02/denny-mccarthy-penalty-rescinded-as-usga-releases-statement-on-controversial-rule/38995173/
https://www.usatoday.com/story/sports/golf/2019/02/02/president-donald-trump-playing-golf-with-tiger-woods-jack-nicklaus/38994279/
https://www.usatoday.com/story/sports/golf/2019/02/02/sergio-garcia-disqualified-after-frustration-boils-over-in-saudi-arabia/38993649/
https://www.usatoday.com/story/sports/golf/2019/02/03/rickie-fowler-waste-management-phoenix-open-blows-lead-final-round/2763762002/
https://www.usatoday.com/story/sports/golf/2019/02/04/archie-bradley-diamondbacks-stolen-golf-clubs-phoenix-open-pro-am/39003917/
