word1,word2,count
feb,season,77
new,feb,62
feb,new,58
feb,wedding,55
feb,world,49
feb,day,48
feb,hairspray,37
feb,brother,34
feb,man,34
year,last,34
feb,four,33
feb,funeral,33
feb,judgment,33
feb,lady,33
feb,louise,33
feb,marathon,33
feb,party,33
feb,portrait,33
feb,terminator,33
feb,thelma,33
